gene	pathway
10327	hsa00561:K00002:[EC:1.1.1.2]
10329	hsa00515:K21052:[EC:2.4.2.-]
1032	hsa04068:K06623:
1032	hsa04110:K06623:
10331	hsa00601:K07970:[EC:2.4.1.146 2.4.1.149]
10332	hsa04145:K06563:
10332	hsa04625:K06563:
10332	hsa05152:K06563:
10332	hsa05162:K06563:
10333	hsa04145:K10169:
10333	hsa04620:K10169:
10333	hsa05142:K10169:
10333	hsa05152:K10169:
10335	hsa04022:K12337:
10335	hsa04270:K12337:
10336	hsa04550:K11488:
10342	hsa05200:K09292:
10342	hsa05216:K09292:
10344	hsa04060:K21096:
10344	hsa04062:K21096:
10347	hsa02010:K05645:
10349	hsa02010:K05652:
10350	hsa02010:K05651:
10351	hsa02010:K05650:
10352	hsa00970:K01867:[EC:6.1.1.2]
10365	hsa04068:K17845:
10365	hsa04371:K17845:
10365	hsa05418:K17845:
10368	hsa04010:K04868:
10368	hsa04260:K04868:
10368	hsa04261:K04868:
10368	hsa04921:K04868:
10368	hsa05410:K04868:
10368	hsa05412:K04868:
10368	hsa05414:K04868:
10369	hsa04010:K04867:
10369	hsa04260:K04867:
10369	hsa04261:K04867:
10369	hsa04921:K04867:
10369	hsa05410:K04867:
10369	hsa05412:K04867:
10369	hsa05414:K04867:
1036	hsa00270:K00456:[EC:1.13.11.20]
1036	hsa00430:K00456:[EC:1.13.11.20]
10370	hsa04137:K21361:
10371	hsa04360:K06840:
10376	hsa04145:K07374:
10376	hsa04210:K07374:
10376	hsa04530:K07374:
10376	hsa04540:K07374:
10376	hsa05130:K07374:
10379	hsa04217:K04693:
10379	hsa04380:K04693:
10379	hsa04621:K04693:
10379	hsa04625:K04693:
10379	hsa04630:K04693:
10379	hsa05160:K04693:
10379	hsa05162:K04693:
10379	hsa05164:K04693:
10379	hsa05165:K04693:
10379	hsa05167:K04693:
10379	hsa05168:K04693:
10379	hsa05203:K04693:
10380	hsa00920:K01082:[EC:3.1.3.7]
10381	hsa04145:K07375:
10381	hsa04540:K07375:
10381	hsa05130:K07375:
10382	hsa04145:K07375:
10382	hsa04540:K07375:
10382	hsa05130:K07375:
10383	hsa04145:K07375:
10383	hsa04540:K07375:
10383	hsa05130:K07375:
10390	hsa00440:K13644:[EC:2.7.8.1 2.7.8.2]
10390	hsa00564:K13644:[EC:2.7.8.1 2.7.8.2]
10390	hsa00565:K13644:[EC:2.7.8.1 2.7.8.2]
103910	hsa04510:K12757:
103910	hsa04530:K12757:
103910	hsa04611:K12757:
103910	hsa04670:K12757:
103910	hsa04810:K12757:
10392	hsa04621:K08727:
10392	hsa05120:K08727:
10392	hsa05131:K08727:
10392	hsa05133:K08727:
10393	hsa04110:K03357:
10393	hsa04114:K03357:
10393	hsa04120:K03357:
10393	hsa04914:K03357:
10393	hsa05166:K03357:
10398	hsa04022:K12755:
10398	hsa04024:K12755:
10398	hsa04270:K12755:
10398	hsa04510:K12755:
10398	hsa04530:K12755:
10398	hsa04670:K12755:
10398	hsa04810:K12755:
10398	hsa04921:K12755:
10399	hsa05162:K14753:
103	hsa04623:K12968:[EC:3.5.4.37]
103	hsa05162:K12968:[EC:3.5.4.37]
103	hsa05164:K12968:[EC:3.5.4.37]
10400	hsa00564:K00551:[EC:2.1.1.17 2.1.1.71]
10401	hsa04120:K16064:
10401	hsa04630:K16064:
10402	hsa00601:K03792:[EC:2.4.99.6]
1040	hsa00564:K00981:[EC:2.7.7.41]
1040	hsa04070:K00981:[EC:2.7.7.41]
10411	hsa04015:K08014:
10411	hsa04024:K08014:
10411	hsa04072:K08014:
10411	hsa04261:K08014:
10411	hsa04670:K08014:
10411	hsa04720:K08014:
10411	hsa04726:K08014:
10413	hsa04390:K16687:
10413	hsa04392:K16687:
10419	hsa03013:K02516:[EC:2.1.1.320]
10423	hsa00562:K00999:[EC:2.7.8.11]
10423	hsa00564:K00999:[EC:2.7.8.11]
10423	hsa04070:K00999:[EC:2.7.8.11]
10427	hsa04141:K14007:
10434	hsa00564:K06128:[EC:3.1.1.5]
10434	hsa05231:K06128:[EC:3.1.1.5]
10436	hsa03008:K14568:[EC:2.1.1.260]
10437	hsa04612:K08059:
10438	hsa03018:K12592:
10445	hsa05168:K11674:
10449	hsa00062:K07508:[EC:2.3.1.16]
10449	hsa00071:K07508:[EC:2.3.1.16]
10449	hsa00280:K07508:[EC:2.3.1.16]
10450	hsa03040:K09564:[EC:5.2.1.8]
10451	hsa04024:K05730:
10451	hsa04062:K05730:
10451	hsa04510:K05730:
10451	hsa04650:K05730:
10451	hsa04660:K05730:
10451	hsa04662:K05730:
10451	hsa04664:K05730:
10451	hsa04666:K05730:
10451	hsa04670:K05730:
10451	hsa04810:K05730:
10452	hsa05014:K11518:
10454	hsa04010:K04403:
10454	hsa04064:K04403:
10454	hsa04380:K04403:
10454	hsa04620:K04403:
10454	hsa04621:K04403:
10454	hsa04668:K04403:
10454	hsa05140:K04403:
10454	hsa05145:K04403:
10454	hsa05168:K04403:
10454	hsa05169:K04403:
10454	hsa05170:K04403:
10455	hsa00071:K13239:[EC:5.3.3.8]
10455	hsa04146:K13239:[EC:5.3.3.8]
10458	hsa04520:K05627:
10458	hsa04810:K05627:
10459	hsa04110:K13728:
10459	hsa04114:K13728:
10459	hsa04914:K13728:
10459	hsa05100:K13728:
10459	hsa05131:K13728:
1045	hsa05226:K22234:
10460	hsa03013:K14283:
10465	hsa03040:K09567:[EC:5.2.1.8]
10468	hsa04350:K04661:
10474	hsa05165:K11315:
10476	hsa00190:K02138:
10476	hsa04714:K02138:
10476	hsa05010:K02138:
10476	hsa05012:K02138:
10476	hsa05016:K02138:
10477	hsa04120:K20217:[EC:2.3.2.23]
10478	hsa04146:K13354:
10479	hsa04260:K12041:
10482	hsa03008:K14284:
10482	hsa03013:K14284:
10482	hsa03015:K14284:
10482	hsa05164:K14284:
10482	hsa05168:K14284:
10483	hsa04141:K14006:
10484	hsa04141:K14006:
10488	hsa04022:K09048:
10488	hsa04024:K09048:
10488	hsa04151:K09048:
10488	hsa04152:K09048:
10488	hsa04211:K09048:
10488	hsa04261:K09048:
10488	hsa04668:K09048:
10488	hsa04714:K09048:
10488	hsa04725:K09048:
10488	hsa04728:K09048:
10488	hsa04911:K09048:
10488	hsa04915:K09048:
10488	hsa04916:K09048:
10488	hsa04918:K09048:
10488	hsa04922:K09048:
10488	hsa04925:K09048:
10488	hsa04926:K09048:
10488	hsa04927:K09048:
10488	hsa04928:K09048:
10488	hsa04931:K09048:
10488	hsa04934:K09048:
10488	hsa04962:K09048:
10488	hsa05016:K09048:
10488	hsa05030:K09048:
10488	hsa05031:K09048:
10488	hsa05034:K09048:
10488	hsa05161:K09048:
10488	hsa05163:K09048:
10488	hsa05165:K09048:
10488	hsa05203:K09048:
10488	hsa05215:K09048:
10490	hsa04130:K08493:
10497	hsa04721:K15293:
10498	hsa01522:K05931:[EC:2.1.1.319]
10499	hsa04915:K11255:
10499	hsa04919:K11255:
10500	hsa04360:K06842:
10501	hsa04360:K06842:
10505	hsa04360:K06521:
10507	hsa04360:K06521:
10509	hsa04360:K06521:
1050	hsa04932:K09055:
1050	hsa05200:K09055:
1050	hsa05202:K09055:
1050	hsa05221:K09055:
10512	hsa04360:K06840:
1051	hsa04657:K10048:
1051	hsa04668:K10048:
1051	hsa05152:K10048:
1051	hsa05202:K10048:
10523	hsa03040:K12841:
10524	hsa05166:K11304:[EC:2.3.1.48]
10525	hsa04141:K09486:
10528	hsa03008:K14564:
10533	hsa04136:K08337:
10533	hsa04140:K08337:
10533	hsa04216:K08337:
10535	hsa03030:K10743:[EC:3.1.26.4]
105369274	hsa04740:K04257:
1053	hsa05202:K10051:
1053	hsa05221:K10051:
10540	hsa04962:K10424:
10540	hsa05016:K10424:
10542	hsa04150:K16344:
10542	hsa05161:K16344:
10544	hsa04610:K06557:
1054	hsa05152:K10049:
10552	hsa04144:K05757:
10552	hsa04666:K05757:
10552	hsa04810:K05757:
10552	hsa05100:K05757:
10552	hsa05130:K05757:
10552	hsa05131:K05757:
10552	hsa05132:K05757:
10554	hsa00561:K13509:[EC:2.3.1.51]
10554	hsa00564:K13509:[EC:2.3.1.51]
10554	hsa04072:K13509:[EC:2.3.1.51]
10554	hsa04975:K13509:[EC:2.3.1.51]
10555	hsa00561:K13509:[EC:2.3.1.51]
10555	hsa00564:K13509:[EC:2.3.1.51]
10555	hsa04072:K13509:[EC:2.3.1.51]
10555	hsa04975:K13509:[EC:2.3.1.51]
10556	hsa03008:K03539:[EC:3.1.26.5]
10556	hsa03013:K03539:[EC:3.1.26.5]
10557	hsa03008:K14523:[EC:3.1.26.5]
10557	hsa03013:K14523:[EC:3.1.26.5]
10558	hsa00600:K00654:[EC:2.3.1.50]
10558	hsa04071:K00654:[EC:2.3.1.50]
10560	hsa04977:K14610:
10563	hsa04060:K10032:
10563	hsa04062:K10032:
10564	hsa04144:K18442:
10565	hsa04144:K18442:
10568	hsa04928:K14683:
10568	hsa04978:K14683:
10569	hsa03040:K12819:
1056	hsa00100:K12298:[EC:3.1.1.3 3.1.1.13]
1056	hsa00561:K12298:[EC:3.1.1.3 3.1.1.13]
1056	hsa04972:K12298:[EC:3.1.1.3 3.1.1.13]
1056	hsa04975:K12298:[EC:3.1.1.3 3.1.1.13]
10572	hsa04115:K22744:
10573	hsa03010:K02902:
10577	hsa04142:K13443:
10577	hsa04979:K13443:
10580	hsa03320:K06086:
10580	hsa04520:K06086:
10580	hsa04910:K06086:
10585	hsa00514:K00728:[EC:2.4.1.109]
10585	hsa00515:K00728:[EC:2.4.1.109]
10587	hsa00450:K22182:[EC:1.8.1.9]
10587	hsa05200:K22182:[EC:1.8.1.9]
10587	hsa05225:K22182:[EC:1.8.1.9]
10588	hsa00670:K01934:[EC:6.3.3.2]
10594	hsa03040:K12856:
10599	hsa04976:K05043:
10603	hsa04722:K07193:
10603	hsa04910:K07193:
10605	hsa03013:K14322:
10606	hsa00230:K01587:[EC:4.1.1.21 6.3.2.6]
10607	hsa03008:K14555:
10616	hsa04217:K10630:[EC:2.3.2.31]
10616	hsa04621:K10630:[EC:2.3.2.31]
10617	hsa04144:K11866:[EC:3.4.19.12]
10621	hsa00230:K03025:
10621	hsa00240:K03025:
10621	hsa03020:K03025:
10621	hsa04623:K03025:
10621	hsa05169:K03025:
10622	hsa00230:K03024:
10622	hsa00240:K03024:
10622	hsa03020:K03024:
10622	hsa04623:K03024:
10622	hsa05169:K03024:
10623	hsa00230:K03023:
10623	hsa00240:K03023:
10623	hsa03020:K03023:
10623	hsa04623:K03023:
10623	hsa05169:K03023:
10625	hsa05164:K15046:
10627	hsa04510:K12757:
10627	hsa04530:K12757:
10627	hsa04611:K12757:
10627	hsa04670:K12757:
10627	hsa04810:K12757:
10628	hsa04621:K20910:
10629	hsa03022:K03131:
10629	hsa05168:K03131:
10632	hsa00190:K02140:
10632	hsa04714:K02140:
10636	hsa04015:K17706:
10637	hsa04350:K04668:
10641	hsa04150:K20405:
10642	hsa05206:K17391:
10645	hsa04140:K07359:[EC:2.7.11.17]
10645	hsa04152:K07359:[EC:2.7.11.17]
10645	hsa04211:K07359:[EC:2.7.11.17]
10645	hsa04920:K07359:[EC:2.7.11.17]
10645	hsa04921:K07359:[EC:2.7.11.17]
10645	hsa05034:K07359:[EC:2.7.11.17]
10652	hsa04130:K08516:
10654	hsa00900:K13273:[EC:2.7.4.2]
10654	hsa04146:K13273:[EC:2.7.4.2]
10663	hsa04060:K04191:
10663	hsa04062:K04191:
10666	hsa04514:K06567:
10667	hsa00970:K01889:[EC:6.1.1.20]
1066	hsa00983:K01044:[EC:3.1.1.1]
10670	hsa04140:K16185:
10670	hsa04150:K16185:
10671	hsa04962:K10428:
10672	hsa04022:K04639:
10672	hsa04071:K04639:
10672	hsa04072:K04639:
10672	hsa04270:K04639:
10672	hsa04371:K04639:
10672	hsa04611:K04639:
10672	hsa04730:K04639:
10672	hsa04810:K04639:
10672	hsa04928:K04639:
10672	hsa05163:K04639:
10672	hsa05200:K04639:
10673	hsa04060:K05476:
10673	hsa04064:K05476:
10673	hsa04672:K05476:
10673	hsa05323:K05476:
10678	hsa00533:K00741:[EC:2.4.1.149]
10678	hsa00601:K00741:[EC:2.4.1.149]
10681	hsa04014:K04539:
10681	hsa04062:K04539:
10681	hsa04151:K04539:
10681	hsa04371:K04539:
10681	hsa04713:K04539:
10681	hsa04723:K04539:
10681	hsa04724:K04539:
10681	hsa04725:K04539:
10681	hsa04726:K04539:
10681	hsa04727:K04539:
10681	hsa04728:K04539:
10681	hsa04926:K04539:
10681	hsa05032:K04539:
10681	hsa05034:K04539:
10681	hsa05163:K04539:
10681	hsa05167:K04539:
10681	hsa05170:K04539:
10681	hsa05200:K04539:
106821730	hsa04012:K05735:[EC:2.7.11.1]
106821730	hsa04014:K05735:[EC:2.7.11.1]
106821730	hsa04360:K05735:[EC:2.7.11.1]
106821730	hsa04510:K05735:[EC:2.7.11.1]
106821730	hsa04660:K05735:[EC:2.7.11.1]
106821730	hsa04810:K05735:[EC:2.7.11.1]
106821730	hsa05170:K05735:[EC:2.7.11.1]
106821730	hsa05211:K05735:[EC:2.7.11.1]
10682	hsa00100:K01824:[EC:5.3.3.5]
10683	hsa01522:K06051:
10683	hsa04330:K06051:
10683	hsa04658:K06051:
10683	hsa05200:K06051:
10683	hsa05224:K06051:
10686	hsa04514:K06087:
10686	hsa04530:K06087:
10686	hsa04670:K06087:
10686	hsa05160:K06087:
10690	hsa00515:K03663:[EC:2.4.1.152]
10690	hsa00601:K03663:[EC:2.4.1.152]
10690	hsa00603:K03663:[EC:2.4.1.152]
1069	hsa03420:K10840:
107080638	hsa04150:K20396:
10713	hsa03040:K12847:
10714	hsa00230:K03504:
10714	hsa00240:K03504:
10714	hsa03030:K03504:
10714	hsa03410:K03504:
10714	hsa03420:K03504:
10714	hsa03430:K03504:
10714	hsa03440:K03504:
10714	hsa05166:K03504:
10715	hsa00600:K04710:[EC:2.3.1.24]
10715	hsa04071:K04710:[EC:2.3.1.24]
10717	hsa04142:K12401:
107181291	hsa04621:K20916:
10718	hsa04012:K05457:
1071	hsa04979:K16835:
10720	hsa00040:K00699:[EC:2.4.1.17]
10720	hsa00053:K00699:[EC:2.4.1.17]
10720	hsa00140:K00699:[EC:2.4.1.17]
10720	hsa00830:K00699:[EC:2.4.1.17]
10720	hsa00860:K00699:[EC:2.4.1.17]
10720	hsa00980:K00699:[EC:2.4.1.17]
10720	hsa00982:K00699:[EC:2.4.1.17]
10720	hsa00983:K00699:[EC:2.4.1.17]
10720	hsa05204:K00699:[EC:2.4.1.17]
10723	hsa04966:K13627:
10724	hsa04931:K15719:[EC:3.2.1.169 2.3.1.48]
10728	hsa00590:K15730:[EC:5.3.99.3]
1072	hsa04360:K05765:
1072	hsa04666:K05765:
1072	hsa04810:K05765:
1072	hsa05133:K05765:
1072	hsa05170:K05765:
10733	hsa04068:K08863:[EC:2.7.11.21]
10734	hsa04114:K13055:
10735	hsa04110:K06671:
1073	hsa04360:K05765:
1073	hsa04666:K05765:
1073	hsa04810:K05765:
1073	hsa05133:K05765:
1073	hsa05170:K05765:
10744	hsa04110:K06635:
10744	hsa04114:K06635:
10744	hsa05166:K06635:
10746	hsa04010:K04420:[EC:2.7.11.25]
10746	hsa04540:K04420:[EC:2.7.11.25]
10746	hsa04912:K04420:[EC:2.7.11.25]
10747	hsa04610:K03993:[EC:3.4.21.104]
10747	hsa05150:K03993:[EC:3.4.21.104]
10758	hsa04218:K21124:
10758	hsa04657:K21124:
1075	hsa04142:K01275:[EC:3.4.14.1]
1075	hsa04210:K01275:[EC:3.4.14.1]
10762	hsa03013:K14295:
10766	hsa03018:K14443:
10767	hsa03015:K14416:
10767	hsa05134:K14416:
10768	hsa00270:K01251:[EC:3.3.1.1]
10769	hsa04068:K08861:[EC:2.7.11.21]
10772	hsa03040:K12900:
10775	hsa03008:K03538:[EC:3.1.26.5]
10775	hsa03013:K03538:[EC:3.1.26.5]
10782	hsa04722:K12458:
10787	hsa04810:K05750:
10788	hsa04810:K05767:
10791	hsa04130:K08514:
10797	hsa00670:K13403:[EC:1.5.1.15 3.5.4.9]
107987478	hsa00980:K17712:[EC:1.14.14.1]
107987478	hsa00982:K17712:[EC:1.14.14.1]
107987478	hsa01522:K17712:[EC:1.14.14.1]
107987478	hsa04726:K17712:[EC:1.14.14.1]
107987479	hsa00980:K17712:[EC:1.14.14.1]
107987479	hsa00982:K17712:[EC:1.14.14.1]
107987479	hsa01522:K17712:[EC:1.14.14.1]
107987479	hsa04726:K17712:[EC:1.14.14.1]
107987545	hsa04740:K04257:
10798	hsa04740:K04257:
10799	hsa03008:K14530:[EC:3.1.26.5]
10799	hsa03013:K14530:[EC:3.1.26.5]
107	hsa00230:K08041:[EC:4.6.1.1]
107	hsa01522:K08041:[EC:4.6.1.1]
107	hsa04015:K08041:[EC:4.6.1.1]
107	hsa04020:K08041:[EC:4.6.1.1]
107	hsa04022:K08041:[EC:4.6.1.1]
107	hsa04024:K08041:[EC:4.6.1.1]
107	hsa04062:K08041:[EC:4.6.1.1]
107	hsa04072:K08041:[EC:4.6.1.1]
107	hsa04114:K08041:[EC:4.6.1.1]
107	hsa04211:K08041:[EC:4.6.1.1]
107	hsa04213:K08041:[EC:4.6.1.1]
107	hsa04261:K08041:[EC:4.6.1.1]
107	hsa04270:K08041:[EC:4.6.1.1]
107	hsa04371:K08041:[EC:4.6.1.1]
107	hsa04540:K08041:[EC:4.6.1.1]
107	hsa04611:K08041:[EC:4.6.1.1]
107	hsa04713:K08041:[EC:4.6.1.1]
107	hsa04714:K08041:[EC:4.6.1.1]
107	hsa04720:K08041:[EC:4.6.1.1]
107	hsa04723:K08041:[EC:4.6.1.1]
107	hsa04724:K08041:[EC:4.6.1.1]
107	hsa04725:K08041:[EC:4.6.1.1]
107	hsa04727:K08041:[EC:4.6.1.1]
107	hsa04750:K08041:[EC:4.6.1.1]
107	hsa04911:K08041:[EC:4.6.1.1]
107	hsa04912:K08041:[EC:4.6.1.1]
107	hsa04913:K08041:[EC:4.6.1.1]
107	hsa04914:K08041:[EC:4.6.1.1]
107	hsa04915:K08041:[EC:4.6.1.1]
107	hsa04916:K08041:[EC:4.6.1.1]
107	hsa04918:K08041:[EC:4.6.1.1]
107	hsa04921:K08041:[EC:4.6.1.1]
107	hsa04923:K08041:[EC:4.6.1.1]
107	hsa04925:K08041:[EC:4.6.1.1]
107	hsa04926:K08041:[EC:4.6.1.1]
107	hsa04927:K08041:[EC:4.6.1.1]
107	hsa04928:K08041:[EC:4.6.1.1]
107	hsa04934:K08041:[EC:4.6.1.1]
107	hsa04970:K08041:[EC:4.6.1.1]
107	hsa04971:K08041:[EC:4.6.1.1]
107	hsa04972:K08041:[EC:4.6.1.1]
107	hsa04976:K08041:[EC:4.6.1.1]
107	hsa05032:K08041:[EC:4.6.1.1]
107	hsa05142:K08041:[EC:4.6.1.1]
107	hsa05146:K08041:[EC:4.6.1.1]
107	hsa05163:K08041:[EC:4.6.1.1]
107	hsa05166:K08041:[EC:4.6.1.1]
107	hsa05200:K08041:[EC:4.6.1.1]
107	hsa05414:K08041:[EC:4.6.1.1]
10800	hsa04020:K04322:
10800	hsa04080:K04322:
10801	hsa05100:K16938:
10802	hsa04141:K14007:
10803	hsa04060:K04184:
10803	hsa04062:K04184:
10803	hsa04672:K04184:
10808	hsa04141:K09485:
1080	hsa02010:K05031:[EC:3.6.3.49]
1080	hsa04024:K05031:[EC:3.6.3.49]
1080	hsa04152:K05031:[EC:3.6.3.49]
1080	hsa04530:K05031:[EC:3.6.3.49]
1080	hsa04971:K05031:[EC:3.6.3.49]
1080	hsa04972:K05031:[EC:3.6.3.49]
1080	hsa04976:K05031:[EC:3.6.3.49]
1080	hsa05110:K05031:[EC:3.6.3.49]
10810	hsa04520:K06083:
10810	hsa04666:K06083:
10810	hsa05231:K06083:
10813	hsa03008:K14567:
10814	hsa04721:K15294:
10815	hsa04721:K15294:
10818	hsa04714:K12461:
10818	hsa04722:K12461:
10818	hsa05205:K12461:
1081	hsa04080:K08522:
1081	hsa04912:K08522:
1081	hsa04913:K08522:
1081	hsa04917:K08522:
1081	hsa04918:K08522:
1081	hsa04923:K08522:
1081	hsa05320:K08522:
10825	hsa00511:K12357:[EC:3.2.1.18]
10825	hsa00600:K12357:[EC:3.2.1.18]
10840	hsa00670:K00289:[EC:1.5.1.6]
10841	hsa00340:K13990:[EC:2.1.2.5 4.3.1.4]
10841	hsa00670:K13990:[EC:2.1.2.5 4.3.1.4]
10842	hsa04730:K08067:
10846	hsa00230:K18438:[EC:3.1.4.17 3.1.4.35]
10846	hsa05032:K18438:[EC:3.1.4.17 3.1.4.35]
10850	hsa04060:K16598:
10850	hsa04062:K16598:
10855	hsa00531:K07964:[EC:3.2.1.166]
10855	hsa05205:K07964:[EC:3.2.1.166]
10858	hsa00120:K07440:[EC:1.14.14.25]
10859	hsa04380:K06512:
10864	hsa04976:K08204:
10870	hsa04650:K07988:
10873	hsa00620:K00029:[EC:1.1.1.40]
10874	hsa04080:K05249:
10885	hsa03008:K14556:
10886	hsa04080:K08375:
10888	hsa04080:K04210:
10890	hsa04144:K07903:
10890	hsa04152:K07903:
10891	hsa04152:K07202:
10891	hsa04211:K07202:
10891	hsa04371:K07202:
10891	hsa04714:K07202:
10891	hsa04910:K07202:
10891	hsa04920:K07202:
10891	hsa04922:K07202:
10891	hsa04931:K07202:
10891	hsa05016:K07202:
10892	hsa04064:K07369:[EC:3.4.22.-]
10892	hsa04625:K07369:[EC:3.4.22.-]
10892	hsa04660:K07369:[EC:3.4.22.-]
10892	hsa04662:K07369:[EC:3.4.22.-]
10892	hsa05152:K07369:[EC:3.4.22.-]
10893	hsa04928:K08002:[EC:3.4.24.-]
10898	hsa03015:K14404:
10898	hsa05164:K14404:
108	hsa00230:K08042:[EC:4.6.1.1]
108	hsa01522:K08042:[EC:4.6.1.1]
108	hsa04015:K08042:[EC:4.6.1.1]
108	hsa04020:K08042:[EC:4.6.1.1]
108	hsa04022:K08042:[EC:4.6.1.1]
108	hsa04024:K08042:[EC:4.6.1.1]
108	hsa04062:K08042:[EC:4.6.1.1]
108	hsa04072:K08042:[EC:4.6.1.1]
108	hsa04114:K08042:[EC:4.6.1.1]
108	hsa04211:K08042:[EC:4.6.1.1]
108	hsa04213:K08042:[EC:4.6.1.1]
108	hsa04261:K08042:[EC:4.6.1.1]
108	hsa04270:K08042:[EC:4.6.1.1]
108	hsa04371:K08042:[EC:4.6.1.1]
108	hsa04540:K08042:[EC:4.6.1.1]
108	hsa04611:K08042:[EC:4.6.1.1]
108	hsa04713:K08042:[EC:4.6.1.1]
108	hsa04714:K08042:[EC:4.6.1.1]
108	hsa04723:K08042:[EC:4.6.1.1]
108	hsa04724:K08042:[EC:4.6.1.1]
108	hsa04725:K08042:[EC:4.6.1.1]
108	hsa04727:K08042:[EC:4.6.1.1]
108	hsa04750:K08042:[EC:4.6.1.1]
108	hsa04911:K08042:[EC:4.6.1.1]
108	hsa04912:K08042:[EC:4.6.1.1]
108	hsa04913:K08042:[EC:4.6.1.1]
108	hsa04914:K08042:[EC:4.6.1.1]
108	hsa04915:K08042:[EC:4.6.1.1]
108	hsa04916:K08042:[EC:4.6.1.1]
108	hsa04918:K08042:[EC:4.6.1.1]
108	hsa04921:K08042:[EC:4.6.1.1]
108	hsa04922:K08042:[EC:4.6.1.1]
108	hsa04923:K08042:[EC:4.6.1.1]
108	hsa04925:K08042:[EC:4.6.1.1]
108	hsa04926:K08042:[EC:4.6.1.1]
108	hsa04927:K08042:[EC:4.6.1.1]
108	hsa04928:K08042:[EC:4.6.1.1]
108	hsa04934:K08042:[EC:4.6.1.1]
108	hsa04970:K08042:[EC:4.6.1.1]
108	hsa04971:K08042:[EC:4.6.1.1]
108	hsa04972:K08042:[EC:4.6.1.1]
108	hsa04976:K08042:[EC:4.6.1.1]
108	hsa05032:K08042:[EC:4.6.1.1]
108	hsa05163:K08042:[EC:4.6.1.1]
108	hsa05166:K08042:[EC:4.6.1.1]
108	hsa05200:K08042:[EC:4.6.1.1]
108	hsa05414:K08042:[EC:4.6.1.1]
10901	hsa00830:K11147:[EC:1.1.-.-]
10901	hsa04146:K11147:[EC:1.1.-.-]
10905	hsa00510:K01230:[EC:3.2.1.113]
10905	hsa04141:K01230:[EC:3.2.1.113]
10907	hsa03040:K12859:
10908	hsa00564:K14676:[EC:3.1.1.5]
10910	hsa04621:K12795:
10911	hsa04080:K05248:
10912	hsa04010:K04402:
10912	hsa04068:K04402:
10912	hsa04110:K04402:
10912	hsa04115:K04402:
10912	hsa04210:K04402:
10912	hsa04218:K04402:
10912	hsa05200:K04402:
10912	hsa05202:K04402:
10912	hsa05210:K04402:
10912	hsa05212:K04402:
10912	hsa05213:K04402:
10912	hsa05214:K04402:
10912	hsa05216:K04402:
10912	hsa05217:K04402:
10912	hsa05218:K04402:
10912	hsa05220:K04402:
10912	hsa05222:K04402:
10912	hsa05223:K04402:
10912	hsa05224:K04402:
10912	hsa05225:K04402:
10912	hsa05226:K04402:
10913	hsa04060:K05162:
10914	hsa03015:K14376:[EC:2.7.7.19]
10915	hsa03040:K12824:
10919	hsa00310:K11420:[EC:2.1.1.43]
10919	hsa04211:K11420:[EC:2.1.1.43]
10921	hsa03013:K14325:
10921	hsa03015:K14325:
10926	hsa04110:K06629:
10928	hsa04014:K08773:
10928	hsa05200:K08773:
10928	hsa05212:K08773:
10929	hsa03040:K12891:
10929	hsa05168:K12891:
10938	hsa04144:K12483:
10940	hsa03008:K01164:[EC:3.1.26.5]
10940	hsa03013:K01164:[EC:3.1.26.5]
10941	hsa00040:K00699:[EC:2.4.1.17]
10941	hsa00053:K00699:[EC:2.4.1.17]
10941	hsa00140:K00699:[EC:2.4.1.17]
10941	hsa00830:K00699:[EC:2.4.1.17]
10941	hsa00860:K00699:[EC:2.4.1.17]
10941	hsa00980:K00699:[EC:2.4.1.17]
10941	hsa00982:K00699:[EC:2.4.1.17]
10941	hsa00983:K00699:[EC:2.4.1.17]
10941	hsa05204:K00699:[EC:2.4.1.17]
10945	hsa05110:K10949:
10946	hsa03040:K12827:
10947	hsa04142:K12398:
10948	hsa04979:K22291:
10950	hsa03018:K14443:
10952	hsa03060:K09481:
10952	hsa04141:K09481:
10952	hsa04145:K09481:
10952	hsa05110:K09481:
10956	hsa04141:K10088:
10960	hsa04141:K10082:
10961	hsa04141:K09586:
10963	hsa05020:K09553:
10965	hsa00062:K01068:[EC:3.1.2.2]
10965	hsa01040:K01068:[EC:3.1.2.2]
10965	hsa04913:K01068:[EC:3.1.2.2]
10970	hsa04141:K13999:
10971	hsa04110:K16197:
10971	hsa04114:K16197:
10971	hsa04151:K16197:
10971	hsa04390:K16197:
10971	hsa05130:K16197:
10971	hsa05161:K16197:
10971	hsa05169:K16197:
10971	hsa05203:K16197:
10975	hsa00190:K00420:
10975	hsa04260:K00420:
10975	hsa04714:K00420:
10975	hsa04932:K00420:
10975	hsa05010:K00420:
10975	hsa05012:K00420:
10975	hsa05016:K00420:
10978	hsa03015:K14399:[EC:2.7.1.78]
10990	hsa04380:K06512:
10991	hsa04724:K13576:
10991	hsa04727:K13576:
10991	hsa04964:K13576:
10992	hsa03040:K12829:
10993	hsa00260:K17989:[EC:4.3.1.17 4.3.1.19]
10993	hsa00270:K17989:[EC:4.3.1.17 4.3.1.19]
10993	hsa00290:K17989:[EC:4.3.1.17 4.3.1.19]
10998	hsa00120:K08748:[EC:6.2.1.7]
10998	hsa03320:K08748:[EC:6.2.1.7]
10998	hsa04931:K08748:[EC:6.2.1.7]
10998	hsa04976:K08748:[EC:6.2.1.7]
10999	hsa03320:K08745:[EC:6.2.1.-]
